1682 1778 0 0
OK
0 0 0 0
OK 0
OK
5000,50,50,4909,4919,234,196,209,189
5050,50,50,4958,4969,237,194,209,189
5100,50,50,5008,5019,235,194,209,189
5150,50,50,5057,5069,238,194,209,189
5200,50,50,5107,5118,236,197,209,189
5250,50,50,5155,5168,243,195,209,189
5300,50,50,5204,5217,243,198,209,189
5350,50,50,5254,5266,241,199,209,189
5400,50,50,5304,5316,241,197,209,189
5450,50,50,5354,5365,241,200,209,189
5500,50,50,5403,5414,244,201,209,189
5550,50,50,5453,5464,242,199,209,189
5600,50,50,5503,5514,242,199,209,189
5650,50,50,5552,5564,245,199,209,189
5700,50,50,5602,5615,243,196,209,189
5750,50,50,5651,5665,246,198,209,189
5800,50,50,5700,5715,247,198,209,189
5850,50,50,5750,5766,245,195,209,189
5900,50,50,5801,5816,242,197,209,189
5950,50,50,5851,5867,244,194,209,189
6000,50,50,5902,5918,241,193,209,189
6050,50,50,5952,5968,243,195,209,189
6100,50,50,6003,6019,240,192,209,189
6150,50,50,6052,6070,245,191,209,189
6200,50,50,6103,6121,240,190,209,189
6250,50,50,6154,6172,239,189,209,189
6300,50,50,6204,6223,241,188,209,189
6350,50,50,6254,6273,241,190,209,189
6400,50,50,6306,6324,234,187,209,189
6450,50,50,6357,6374,234,189,209,189
6500,50,50,6407,6424,236,189,209,189
6550,50,50,6459,6473,229,192,209,189
6600,50,50,6509,6524,233,187,209,189
6650,50,50,6560,6574,230,189,209,189
6700,50,50,6609,6623,235,192,209,189
6750,50,50,6659,6674,233,187,209,189
6800,50,50,6709,6724,233,189,209,189
6850,50,50,6758,6774,236,189,209,189
6900,50,50,6807,6823,237,192,209,189
6950,50,50,6857,6873,235,190,209,189
7000,50,50,6906,6922,238,193,209,189
7050,50,50,6956,6972,236,191,209,189
7100,50,50,7006,7021,236,194,209,189
7150,50,50,7055,7070,239,195,209,189
7200,50,50,7104,7119,240,196,209,189
7250,50,50,7153,7169,241,194,209,189
7300,50,50,7201,7218,246,197,209,189
7350,50,50,7250,7267,246,198,209,189
7400,50,50,7298,7317,251,196,209,189
7450,50,50,7347,7366,251,199,209,189
7500,50,50,7396,7416,252,197,209,189
7550,50,50,7445,7465,253,200,209,189
7600,50,50,7495,7515,251,198,209,189
7650,50,50,7545,7565,251,198,209,189
7700,50,50,7595,7614,251,201,209,189
7750,50,50,7644,7664,254,199,209,189
7800,50,50,7694,7714,252,199,209,189
7850,50,50,7744,7764,252,199,209,189
7900,50,50,7794,7814,252,199,209,189
7950,50,50,7844,7864,252,199,209,189
8000,50,50,7896,7914,245,199,209,189
8050,50,50,7947,7965,245,196,209,189
8100,50,50,7999,8015,240,198,209,189
8150,50,50,8050,8064,240,201,209,189
8200,50,50,8102,8115,235,196,209,189
8250,50,50,8153,8165,235,198,209,189
8300,50,50,8203,8215,237,198,209,189
8350,50,50,8254,8265,234,198,209,189
8400,50,50,8304,8316,236,195,209,189
8450,50,50,8354,8366,236,197,209,189
8500,50,50,8403,8416,239,197,209,189
8550,50,50,8453,8465,237,200,209,189
8600,50,50,8502,8514,240,201,209,189
8650,50,50,8553,8564,235,199,209,189
8700,50,50,8602,8613,240,202,209,189
